2026-01-03 02:54:35,202 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-04 08:14:24,853 | INFO    | system:global | stage_graph:62 | _build_graph | Stage Name: Stage(name=ideation, allowed_agents=['optimistic'])
2026-01-04 08:14:24,853 | INFO    | system:global | stage_graph:64 | _build_graph | Allowed agent: optimistic
2026-01-04 08:14:24,853 | INFO    | system:global | stage_graph:62 | _build_graph | Stage Name: Stage(name=evaluation, allowed_agents=['critic'])
2026-01-04 08:14:24,853 | INFO    | system:global | stage_graph:64 | _build_graph | Allowed agent: critic
2026-01-04 08:14:24,853 | INFO    | system:global | stage_graph:62 | _build_graph | Stage Name: Stage(name=synthesis, allowed_agents=['synthesizer'])
2026-01-04 08:14:24,853 | INFO    | system:global | stage_graph:64 | _build_graph | Allowed agent: synthesizer
2026-01-04 08:14:24,853 | INFO    | system:global | stage_graph:75 | _build_graph | Registered agent nodes added to graph: ['critic', 'optimistic', 'synthesizer']
2026-01-04 08:14:24,854 | INFO    | system:global | stage_graph:79 | _build_graph | Stage Router added to graph
2026-01-04 08:14:24,854 | INFO    | system:global | stage_graph:83 | _build_graph | Conditional Edges added to graph
2026-01-04 08:14:24,854 | INFO    | system:global | stage_graph:87 | _build_graph | Entry to graph now set: First stop is the 'stage_router'.
2026-01-04 08:14:24,854 | INFO    | system:global | stage_graph:89 | _build_graph | StageGraph build complete. Entry point: 'stage_router'
2026-01-04 08:14:24,860 | INFO    | system:global | graph_manager:56 | build | Graph compiled and cached for workspace 'research_assistant'
2026-01-04 08:14:24,860 | INFO    | system:global | runtime_manager:98 | __init__ | Execution graph built successfully for '{self.workspace_name}'
2026-01-04 08:14:24,860 | INFO    | system:global | runtime_manager:107 | __init__ | Hot-reload enabled for skills/context
2026-01-04 08:14:24,860 | INFO    | system:global | workspace_hub:89 | get_runtime | Runtime loaded for workspace: research_assistant
2026-01-04 08:14:24,860 | INFO    | system:global | runtime_manager:161 | run_user_message | Entering User Session
2026-01-04 08:14:24,860 | INFO    | system:global | runtime_manager:136 | create_session | Created new session: 8f3c7e1a-1234-4567-890a-abcdef123456
2026-01-04 08:14:24,860 | INFO    | system:global | runtime_manager:184 | run_user_message | Running session 8f3c7e1a-1234-4567-890a-abcdef123456 with user message: Book a flight from NYC to LA for 2 people
2026-01-04 08:14:24,860 | INFO    | system:global | runtime_manager:186 | run_user_message | Orchestrator running
2026-01-04 08:14:24,863 | INFO    | system:global | stage_graph:101 | agent_node | Adding agent (optimistic) to runtime state
2026-01-04 08:14:24,863 | INFO    | system:global | stage_graph:104 | agent_node | State: {'session_id': '8f3c7e1a-1234-4567-890a-abcdef123456', 'task': 'Book a flight from NYC to LA for 2 people', 'stage': 'ideation', 'done': False, 'history_agents': [], 'rewards': {}, 'winner': {}, 'decision': {}, 'executed_agents_per_stage': {}, 'agent': 'optimistic'}
2026-01-04 08:14:24,864 | INFO    | system:global | inmemory_store:79 | search | Running storch search  ...
2026-01-04 08:14:25,146 | INFO    | system:global | ollama_embedding_client:86 | embed_text | Response Status: <Response [200 OK]>
2026-01-04 08:14:25,146 | INFO    | system:global | ollama_embedding_client:87 | embed_text | Sending Vector -> Length of Dimension: 768
2026-01-04 08:14:59,505 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-04 08:14:59,505 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-04 08:14:59,505 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-04 08:14:59,505 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-04 08:14:59,506 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-04 08:14:59,506 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-04 08:14:59,506 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-04 08:14:59,506 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-04 08:14:59,568 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-04 08:15:00,436 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-04 08:15:00,436 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-04 08:15:00,436 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-04 08:15:00,437 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-04 08:15:00,437 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-04 08:15:00,437 | INFO    | system:global | model_manager:73 | __init__ | Loading Embedding Factory
2026-01-04 08:15:00,437 | INFO    | system:global | embedding_factory:72 | load_config | EmbeddingFactory config loaded
2026-01-04 08:15:00,437 | INFO    | system:global | embedding_factory:115 | get | Provider and Model: 'ollama' and 'nomic-embed-text:latest'
2026-01-04 08:15:00,437 | INFO    | system:global | embedding_factory:116 | get | Embedding Config chosen: {'module': 'llm.embeddings.adapters.ollama_embedding_client', 'class': 'OllamaEmbeddingClient', 'endpoint': 'http://localhost:11434/api/embed', 'models': ['nomic-embed-text:latest']}
2026-01-04 08:15:00,438 | INFO    | system:global | ollama_embedding_client:55 | __init__ | Adapter 'llm.embeddings.adapters.ollama_embedding_client' initialized ...
2026-01-04 08:15:00,438 | INFO    | system:global | model_manager:80 | __init__ | Loading Store Factory
2026-01-04 08:15:00,438 | INFO    | system:global | store_factory:70 | load_config | StoreFactory config loaded
2026-01-04 08:15:00,440 | INFO    | system:global | store_factory:119 | get | Available parameters: {'dims': 1536}
2026-01-04 08:15:00,440 | INFO    | system:global | inmemory_store:37 | __init__ | InMemoryStore initialized
2026-01-04 08:15:00,440 | INFO    | system:global | model_manager:87 | __init__ | Initializing Memory Manager
2026-01-04 08:15:00,440 | INFO    | system:global | memory_manager:95 | __init__ | Memory Manager initialized
2026-01-04 08:15:00,440 | INFO    | system:global | model_manager:97 | __init__ | Loading Chat Model Factory
2026-01-04 08:15:00,440 | INFO    | system:global | chatmodel_factory:53 | load_config | ChatModelFactory config loaded
2026-01-04 08:15:00,440 | INFO    | system:global | chatmodel_factory:86 | get | Provider and Model: 'ollama' and 'qwen2:0.5b'
2026-01-04 08:15:00,440 | INFO    | system:global | chatmodel_factory:87 | get | ChatModel Config chosen: {'module': 'llm.chatmodels.adapters.ollama_chatmodel', 'class': 'OllamaChatModel', 'endpoint': 'http://localhost:11434', 'models': ['qwen2:0.5b', 'llama3.2'], 'max_tokens': 512, 'temperature': 0.7, 'request_timeout': 120.0, 'apis': {'chat': {'uri': '/api/chat', 'payload_template': {'messages': [{'role': 'system', 'content': ''}, {'role': 'user', 'content': ''}], 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'message': {'role': 'assistant', 'content': ''}, 'done': True, 'done_reason': 'stop', 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'generate': {'uri': '/api/generate', 'payload_template': {'prompt': '', 'stream': False, 'options': {'num_predict': 512}}, 'response_template': {'model': '', 'created_at': '', 'response': '', 'done': True, 'done_reason': 'stop', 'context': [], 'total_duration': 0, 'load_duration': 0, 'prompt_eval_count': 0, 'prompt_eval_duration': 0, 'eval_count': 0, 'eval_duration': 0}}, 'models': {'uri': '/api/tags', 'response_template': {'models': [{'name': '', 'model': '', 'size': ''}]}}}}
2026-01-04 08:15:00,445 | INFO    | system:global | ollama_chatmodel:163 | model_post_init | OllamaChatModel initialized | model=qwen2:0.5b endpoint=http://localhost:11434
2026-01-04 08:15:00,445 | INFO    | system:global | workspace_hub:50 | __init__ | WorkspaceHub initialized at workspaces
2026-01-04 08:15:00,445 | INFO    | system:global | platform:198 | initialize | PlatformRuntime initialized successfully
2026-01-04 08:15:00,446 | INFO    | system:global | workspace_loader:49 | load_workspace | Workspace loaded successfully
2026-01-04 08:15:00,446 | INFO    | system:global | runtime_manager:80 | __init__ | Workspace metadata loaded: research_assistant
2026-01-04 08:15:00,446 | INFO    | system:global | agent_registry:64 | load_agents | Loading agents from: workspaces/research_assistant/agents
2026-01-04 08:15:00,446 | INFO    | system:global | agent_registry:99 | load_agents | Loaded agent: critic (critic)
2026-01-04 08:15:00,447 | INFO    | system:global | agent_registry:99 | load_agents | Loaded agent: optimistic (optimistic)
2026-01-04 08:15:00,447 | INFO    | system:global | agent_registry:99 | load_agents | Loaded agent: synthesizer (synthesizer)
2026-01-04 08:15:00,447 | INFO    | system:global | agent_registry:107 | load_agents | Registered agent roles: ['critic', 'optimistic', 'synthesizer']
2026-01-04 08:15:00,447 | INFO    | system:global | runtime_manager:89 | __init__ | Registered agents: ['critic', 'optimistic', 'synthesizer']
2026-01-04 08:15:00,448 | INFO    | system:global | stage_registry:91 | load_stages | Registered stage 'ideation' with allowed_agents=['optimistic']
2026-01-04 08:15:00,448 | INFO    | system:global | stage_registry:91 | load_stages | Registered stage 'evaluation' with allowed_agents=['critic']
2026-01-04 08:15:00,448 | INFO    | system:global | stage_registry:91 | load_stages | Registered stage 'synthesis' with allowed_agents=['synthesizer']
2026-01-04 08:15:00,448 | INFO    | system:global | runtime_manager:93 | __init__ | Stages loaded: ['ideation', 'evaluation', 'synthesis']
2026-01-04 08:15:00,448 | INFO    | system:global | runtime_manager:95 | __init__ | Initializing runtime graph for workspace 'research_assistant'
2026-01-04 08:15:00,448 | INFO    | system:global | graph_manager:46 | build | We are about to enter graph building, plus graph compilation.
2026-01-04 08:15:00,448 | INFO    | system:global | stage_graph:50 | __init__ | StageGraph initializing with channels: ['stage', 'done', 'history_agents', 'executed_agents_per_stage', 'rewards']
2026-01-04 08:15:00,448 | INFO    | system:global | stage_graph:59 | _build_graph | Validating all stages have loaded agents
2026-01-04 08:15:00,448 | INFO    | system:global | stage_graph:62 | _build_graph | Stage Name: Stage(name=ideation, allowed_agents=['optimistic'])
2026-01-04 08:15:00,448 | INFO    | system:global | stage_graph:64 | _build_graph | Allowed agent: optimistic
2026-01-04 08:15:00,448 | INFO    | system:global | stage_graph:62 | _build_graph | Stage Name: Stage(name=evaluation, allowed_agents=['critic'])
2026-01-04 08:15:00,448 | INFO    | system:global | stage_graph:64 | _build_graph | Allowed agent: critic
2026-01-04 08:15:00,448 | INFO    | system:global | stage_graph:62 | _build_graph | Stage Name: Stage(name=synthesis, allowed_agents=['synthesizer'])
2026-01-04 08:15:00,448 | INFO    | system:global | stage_graph:64 | _build_graph | Allowed agent: synthesizer
2026-01-04 08:15:00,449 | INFO    | system:global | stage_graph:75 | _build_graph | Registered agent nodes added to graph: ['critic', 'optimistic', 'synthesizer']
2026-01-04 08:15:00,449 | INFO    | system:global | stage_graph:79 | _build_graph | Stage Router added to graph
2026-01-04 08:15:00,449 | INFO    | system:global | stage_graph:83 | _build_graph | Conditional Edges added to graph
2026-01-04 08:15:00,449 | INFO    | system:global | stage_graph:87 | _build_graph | Entry to graph now set: First stop is the 'stage_router'.
2026-01-04 08:15:00,449 | INFO    | system:global | stage_graph:89 | _build_graph | StageGraph build complete. Entry point: 'stage_router'
2026-01-04 08:15:00,455 | INFO    | system:global | graph_manager:56 | build | Graph compiled and cached for workspace 'research_assistant'
2026-01-04 08:15:00,455 | INFO    | system:global | runtime_manager:98 | __init__ | Execution graph built successfully for '{self.workspace_name}'
2026-01-04 08:15:00,455 | INFO    | system:global | runtime_manager:107 | __init__ | Hot-reload enabled for skills/context
2026-01-04 08:15:00,455 | INFO    | system:global | workspace_hub:89 | get_runtime | Runtime loaded for workspace: research_assistant
2026-01-04 08:15:00,455 | INFO    | system:global | runtime_manager:161 | run_user_message | Entering User Session
2026-01-04 08:15:00,455 | INFO    | system:global | runtime_manager:136 | create_session | Created new session: 8f3c7e1a-1234-4567-890a-abcdef123456
2026-01-04 08:15:00,455 | INFO    | system:global | runtime_manager:184 | run_user_message | Running session 8f3c7e1a-1234-4567-890a-abcdef123456 with user message: Book a flight from NYC to LA for 2 people
2026-01-04 08:15:00,455 | INFO    | system:global | runtime_manager:186 | run_user_message | Orchestrator running
2026-01-04 08:15:00,458 | INFO    | system:global | stage_graph:101 | agent_node | Adding agent (optimistic) to runtime state
2026-01-04 08:15:00,458 | INFO    | system:global | stage_graph:104 | agent_node | State: {'session_id': '8f3c7e1a-1234-4567-890a-abcdef123456', 'task': 'Book a flight from NYC to LA for 2 people', 'stage': 'ideation', 'done': False, 'history_agents': [], 'rewards': {}, 'winner': {}, 'decision': {}, 'executed_agents_per_stage': {}, 'agent': 'optimistic'}
2026-01-04 08:15:00,459 | INFO    | system:global | inmemory_store:79 | search | Running storch search  ...
2026-01-04 08:15:00,735 | INFO    | system:global | ollama_embedding_client:86 | embed_text | Response Status: <Response [200 OK]>
2026-01-04 08:15:00,735 | INFO    | system:global | ollama_embedding_client:87 | embed_text | Sending Vector -> Length of Dimension: 768
2026-01-04 08:15:00,735 | INFO    | system:global | inmemory_store:88 | search | Received Vector -> Length of Dimension: 0
2026-01-04 08:15:00,736 | INFO    | system:global | inmemory_store:90 | search | Result received ...
2026-01-04 08:15:50,407 | INFO    | system:global | platform:139 | initialize | Bootstrapping this Agentic Platform
2026-01-04 08:15:50,407 | INFO    | system:global | tool_registry:26 | load | Loading platform tools
2026-01-04 08:15:50,408 | INFO    | system:global | tool_registry:32 | load | Registered tool: web_search
2026-01-04 08:15:50,408 | INFO    | system:global | tool_registry:32 | load | Registered tool: calculator
2026-01-04 08:15:50,408 | INFO    | system:global | tool_registry:32 | load | Registered tool: python_exec
2026-01-04 08:15:50,408 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_write
2026-01-04 08:15:50,408 | INFO    | system:global | tool_registry:32 | load | Registered tool: memory_read
2026-01-04 08:15:50,409 | INFO    | system:global | tool_registry:32 | load | Registered tool: vector_search
2026-01-04 08:15:50,471 | INFO    | system:global | tool_registry:32 | load | Registered tool: http_request
2026-01-04 08:15:51,292 | INFO    | system:global | tool_registry:32 | load | Registered tool: fastmcp_client
2026-01-04 08:15:51,292 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-04 08:15:51,293 | INFO    | system:global | tool_registry:32 | load | Registered tool: knowledge_service
2026-01-04 08:15:51,293 | INFO    | system:global | tool_policy:14 | __init__ | Initializing Tool Policy
2026-01-04 08:15:51,293 | INFO    | system:global | platform:163 | initialize | ToolClient initialized
2026-01-04 08:15:51,293 | INFO    | system:global | model_manager:73 | __init__ | Loading Embedding Factory
2026-01-04 08:15:51,293 | INFO    | system:global | embedding_factory:72 | load_config | EmbeddingFactory config loaded
2026-01-04 08:15:51,293 | INFO    | system:global | embedding_factory:115 | get | Provider and Model: 'ollama' and 'nomic-embed-text:latest'
